seqname,tax_id
2547132160,s__[Pseudomonas]_geniculata
2547132167,s__Bartonella_senegalensis
2597490176,s__Pseudomonas_alkylphenolia
2513237316,s__Selenomonas_infelix
640069317,s__Methanocorpusculum_labreanum
2513237318,s__Prevotella_stercorea
2547132169,s__Amphibacillus_jilinensis
2547132168,s__Bacillus_massilioanorexius
2602041786,s__Streptomyces_sp._R1-NS-10
2510461022,s__Natronobacterium_gregoryi
2509601034,s__Frateuria_aurantia
2509601035,s__Alistipes_finegoldii
2509601036,s__Prevotella_bivia
637000284,s__Staphylococcus_saprophyticus
2561511155,s__Flavobacterium_branchiophilum
2509601031,s__Leptolyngbya_boryana
2509601032,s__Nostoc_sp._PCC_7524
2593339166,s__Lachnospiraceae_bacterium_NK3A20
2516493031,s__Actinopolyspora_mortivallis
2585427974,s__Sphingobium_sp._DC-2
2521172661,s__Paenibacillus_ginsengihumi
2521172662,s__Colwellia_piezophila
2518645514,c__Halobacteria
2551306680,s__Nocardiopsis_kunsanensis
2568526534,s__Lutibaculum_baratangense
2585427677,s__Ureaplasma_diversum
2562617115,s__Myxococcus_sp._(contaminant_ex_DSM_436)
2562617114,s__Rhizobium_sp._CF080
649989945,s__Erysipelotrichaceae_bacterium_3_1_53
2565956523,s__Chromobacterium_haemolyticum
649989943,s__Enterococcus_italicus
2562617112,s__Burkholderia_sp._BT03
2540341177,s__Sulfolobus_islandicus
2537561839,s__Rhodanobacter_thiooxydans
RR2_ILLOL,Viridiplantae
2518645509,s__Arthrobacter_sp._I3
2540341172,s__Wolbachia_endosymbiont_of_Drosophila_simulans
2540341170,s__Desulfovibrio_piezophilus
2518285533,s__Thioalkalivibrio_sp._ALJ24
RR2_OCHNE,Haptophyceae
2518285537,s__Thioalkalivibrio_sp._ALJ17
2518285536,s__Streptomyces_sp._CNS615
2518285535,s__Streptomyces_sp._CNB091
2518285534,s__Thioalkalivibrio_sp._ALMg11
2515154197,s__Streptomyces_scabrisporus
2515154196,s__Meganema_perideroedes
2515154195,s__Streptococcus_thoraltensis
649633070,s__Mycobacterium_gilvum
649633077,s__Oceanithermus_profundus
649633076,s__Nitratifractor_salsuginis
2515154191,s__Pasteurella_pneumotropica
2515154190,s__Wenxinia_marina
2506520015,s__Sulfobacillus_acidophilus
2506520014,s__Spirulina_major
2506520016,s__Niastella_koreensis
2506520011,s__Spirulina_subsalsa
2506520013,s__Turneriella_parva
2506520012,s__Thermodesulfobacterium_geofontis
2540341199,s__Microvirga_flocculans
2540341198,s__Roseomonas_gilardii
2545555820,s__Shewanella_fidelis
2545555827,s__Bacillus_mojavensis
2565956556,s__Borrelia_hermsii
2545555824,s__Halobiforma_lacisalsi
2540341191,s__Butyricimonas_virosa
2574180188,s__Psychrobacter_sp._AC24
2523231045,s__Gordonia_rubripertincta
2517093030,s__Melioribacter_roseus
2600254961,s__Tetrasphaera_elongata
649633099,s__Taylorella_equigenitalis
649633098,s__Syntrophobotulus_glycolicus
2554235446,s__Bacillus_infantis
2531839181,s__Streptomyces_zinciresistens
2515154171,s__Streptomyces_sp._LaPpAH-95
649633090,s__Rhodomicrobium_vannielii
649633093,s__Rothia_dentocariosa
2563366626,s__Borrelia_miyamotoi
2531839188,s__Glaciecola_arctica
2531839189,s__Glaciecola_lipolytica
649633097,s__Sulfuricurvum_kujiense
649633096,s__Stigmatella_aurantiaca
638341060,s__Chlorobium_ferrooxidans
2561511220,s__Persephonella_sp._KM09-Lau-8
2534682017,s__Acinetobacter_calcoaceticus
2558860132,s__Clostridium_lundense
RR2_COFAR,Viridiplantae
2515154041,s__Candidatus_Methanoperedens_nitroreducens
2508501034,s__Xenococcus_sp._PCC_7305
645058794,s__Legionella_drancourtii
2522125168,s__Dyadobacter_beijingensis
646206260,s__Clostridium_sp._7_2_43FAA
646206263,s__Bacteroides_sp._9_1_42FAA
646206265,s__Oxalobacter_formigenes
